"","time_s","HPV","uptake"
"248",7410,10.7,0.0430399999999999
"249",7440,10.68,0.0399999999999999
"250",7470,10.66,NA
"251",7500,10.65,NA
"252",7530,10.64,0.0408000000000001
"253",7560,10.64,0.0439999999999998
"254",7590,10.64,0.0388799999999996
"255",7620,10.62,NA
"256",7650,10.61,NA
"257",7680,10.6,0.0432000000000002
"258",7710,10.58,0.04176
"259",7740,10.57,0.04176
"260",7770,10.56,NA
"261",7800,10.53,0.04176
"262",7830,10.52,0.0408000000000001
"263",7860,10.5,0.0411200000000001
"264",7890,10.49,NA
"265",7920,10.5,NA
"266",7950,10.48,0.0441600000000001
"267",7980,10.46,0.0425599999999996
"268",8010,10.46,0.0398400000000002
"269",8040,10.43,NA
"270",8070,10.42,NA
"271",8100,10.41,0.0375999999999998
"272",8130,10.4,0.0398400000000002
"273",8160,10.38,0.0455999999999996
"274",8190,10.38,NA
"275",8220,10.36,NA
"276",8250,10.36,0.0428800000000003
"277",8280,10.35,0.04176
"278",8310,10.33,0.0424
"279",8340,10.33,NA
"280",8370,10.33,NA
"281",8400,10.31,0.0439999999999998
"282",8430,10.29,0.0430399999999999
"283",8460,10.26,0.0428800000000003
"284",8490,10.26,NA
"285",8520,10.27,NA
"286",8550,10.25,0.0385599999999997
"287",8580,10.25,0.0359999999999999
"288",8610,10.23,0.0408000000000001
"289",8640,10.21,NA
"290",8670,10.21,0.0388799999999996
"291",8700,10.19,0.0409599999999998
"292",8730,10.18,0.0414400000000001
"293",8760,10.18,0.03568
"294",8790,10.17,NA
"295",8820,10.17,0.0433599999999998
"296",8850,10.15,0.0391999999999996
"297",8880,10.15,0.0395199999999996
"298",8910,10.13,0.04512
"299",8940,10.13,NA
"300",8970,10.15,0.0422399999999996
"301",9000,10.13,0.0396799999999999
"302",9030,10.11,0.0401600000000002
"303",9060,10.1,0.0361599999999996
"304",9090,10.08,NA
"305",9120,10.08,0.0406399999999998
"306",9150,10.08,0.0377600000000001
"307",9180,10.07,0.0395199999999996
"308",9210,10.06,0.0408000000000001
"309",9240,10.05,NA
"310",9270,10.04,0.0388799999999996
"311",9300,10.03,0.0406399999999998
"312",9330,10.02,0.0396799999999999
"313",9360,10,0.0424
"314",9390,9.99,NA
"315",9420,9.98,0.0430399999999999
"316",9450,9.98,0.0377600000000001
"317",9480,9.98,0.0425599999999996
"318",9510,9.98,0.0395199999999996
"319",9540,9.98,NA
"320",9570,9.96,0.0396799999999999
"321",9600,9.96,0.0424
"322",9630,9.96,0.0408000000000001
"323",9660,9.95,0.0385599999999997
"324",9690,9.95,NA
"325",9720,9.93,0.04208
"326",9750,9.91,0.03568
"327",9780,9.92,0.0398400000000002
"328",9810,9.91,0.0419199999999996
"329",9840,9.9,NA
"330",9870,9.91,0.03872
"331",9900,9.91,0.0372799999999998
"332",9930,9.88,0.0403199999999998
"333",9960,9.85,0.0382399999999997
"334",9990,9.83,NA
"335",10020,9.84,0.0364800000000002
"336",10050,9.85,0.0384
"337",10080,9.84,0.0361599999999996
"338",10110,9.83,0.0424
"339",10140,9.82,NA
"340",10170,9.82,0.0304000000000002
"341",10200,9.8,0.0388799999999996
"342",10230,9.78,0.0382399999999997
"343",10260,9.77,0.0403199999999998
"344",10290,9.78,NA
"345",10320,9.77,0.0406399999999998
"346",10350,9.77,0.03872
"347",10380,9.76,0.03904
"348",10410,9.76,0.0379199999999997
"349",10440,9.75,NA
"350",10470,9.74,0.0425599999999996
"351",10500,9.75,0.0382399999999997
"352",10530,9.75,0.0369599999999998
"353",10560,9.74,0.0404800000000002
"354",10590,9.72,0.0384
"355",10620,9.71,0.0361599999999996
"356",10650,9.7,0.04208
"357",10680,9.71,0.0384
"358",10710,9.71,NA
"359",10740,9.68,0.0375999999999998
"360",10770,9.69,0.0398400000000002
"361",10800,9.69,0.0382399999999997
